,date,item_id,normal_price,price,quantity,store_id
16951,2023-09-04,e7ff6ea67040,219.0,105.3,1.0,2
16952,2023-09-04,44c942fe217c,529.0,193.9,8.0,2
16953,2023-09-04,a9d8c085adc0,549.0,269.2,2.0,2
16954,2023-09-04,f611e25fa53a,569.0,272.8,5.0,2
16955,2023-09-04,74d6ed799e21,539.0,341.7,1.0,2
16956,2023-09-04,4849cb059ba3,569.0,343.8,1.0,2
16957,2023-09-05,dd94e2bc5601,159.0,76.4,5.0,2
16958,2023-09-05,bc2f82a22e11,189.0,77.4,2.0,2
16959,2023-09-05,d63b63612407,159.0,78.5,1.0,2
16960,2023-09-05,3a95d538a917,229.0,84.8,5.0,2
16961,2023-09-05,211171fd6b9b,189.9,142.9,1.0,2
16962,2023-09-05,44c942fe217c,529.0,193.9,1.0,2
16963,2023-09-05,e60d890f2812,389.0,237.8,1.0,2
16964,2023-09-05,17abde81f33d,479.0,296.4,1.0,2
16965,2023-09-05,4cf0bb777594,489.0,324.6,1.0,2
16966,2023-09-06,de04645e9c49,109.0,69.9,3.0,2
16967,2023-09-06,e60d890f2812,389.0,237.8,2.0,2
16968,2023-09-06,a9d8c085adc0,549.0,269.2,4.0,2
16969,2023-09-06,4cf0bb777594,489.0,324.6,1.0,2
16970,2023-09-06,830dfe173dd6,519.0,336.1,1.0,2
16971,2023-09-07,a9d8c085adc0,549.0,269.2,2.0,2
16972,2023-09-08,f32fc9c894a5,39.9,35.0,29.0,2
16973,2023-09-08,389412076801,179.0,54.6,4.0,2
16974,2023-09-08,0e39cf5d57c1,189.0,63.8,3.0,2
16975,2023-09-08,95879f411e24,189.0,68.0,3.0,2
16976,2023-09-08,263763ed2e81,109.0,75.0,3.0,2
16977,2023-09-08,bc2f82a22e11,189.0,76.8,5.0,2
16978,2023-09-08,3a95d538a917,229.0,84.3,2.0,2
16979,2023-09-08,e7ff6ea67040,219.0,105.3,1.0,2
16980,2023-09-08,44dba4d4d441,309.0,182.4,1.0,2
16981,2023-09-08,1dc20c4f962f,429.0,252.5,1.0,2
16982,2023-09-08,a9d8c085adc0,549.0,271.6,4.0,2
16983,2023-09-08,f611e25fa53a,569.0,272.8,2.0,2
16984,2023-09-08,fb45888e228e,589.0,286.2,4.0,2
16985,2023-09-08,17abde81f33d,479.0,296.4,2.0,2
16986,2023-09-08,f049b16ba53a,729.0,344.9,1.0,2
16987,2023-09-08,e7a79d5847b2,499.9,385.0,1.0,2
16988,2023-09-09,f32fc9c894a5,39.9,35.0,9.0,2
16989,2023-09-09,f611e25fa53a,569.0,272.8,1.0,2
16990,2023-09-09,830dfe173dd6,519.0,336.1,2.0,2
16991,2023-09-10,f32fc9c894a5,39.9,35.0,2.0,2
16992,2023-09-10,389412076801,179.0,54.6,4.0,2
16993,2023-09-10,0e39cf5d57c1,189.0,63.8,3.0,2
16994,2023-09-10,95879f411e24,189.0,68.0,3.0,2
16995,2023-09-10,bc2f82a22e11,189.0,76.8,5.0,2
16996,2023-09-10,3a95d538a917,229.0,84.3,2.0,2
16997,2023-09-10,e7ff6ea67040,219.0,105.3,2.0,2
16998,2023-09-10,a9d8c085adc0,549.0,271.6,2.0,2
16999,2023-09-10,f611e25fa53a,569.0,272.8,2.0,2
17000,2023-09-10,fb45888e228e,589.0,286.2,6.0,2
17001,2023-09-10,17abde81f33d,479.0,296.4,2.0,2
17002,2023-09-10,74d6ed799e21,539.0,341.7,2.0,2
17003,2023-09-11,f32fc9c894a5,39.9,35.0,2.0,2
17004,2023-09-12,389412076801,179.0,54.6,5.0,2
17005,2023-09-12,95879f411e24,189.0,68.0,4.0,2
17006,2023-09-12,bc2f82a22e11,189.0,76.8,2.0,2
17007,2023-09-12,d63b63612407,159.0,81.5,3.0,2
17008,2023-09-12,3a95d538a917,229.0,84.3,2.0,2
17009,2023-09-12,701044a0780f,149.0,90.0,4.0,2
17010,2023-09-12,e7ff6ea67040,219.0,105.3,3.0,2
17011,2023-09-12,c3af0e2407f3,239.0,157.1,3.0,2
17012,2023-09-12,fb45888e228e,589.0,286.2,5.0,2
17013,2023-09-12,76c18abd8f7c,539.0,358.7,1.0,2
17014,2023-09-13,bc2f82a22e11,189.0,76.8,2.0,2
17015,2023-09-13,d63b63612407,159.0,81.5,1.0,2
17016,2023-09-13,f0c2857afa61,199.0,82.5,1.0,2
17017,2023-09-13,e7ff6ea67040,219.0,105.3,4.0,2
17018,2023-09-13,c3af0e2407f3,239.0,157.1,3.0,2
17019,2023-09-13,1dc20c4f962f,429.0,252.5,2.0,2
17020,2023-09-13,d6467e3c8762,399.0,257.2,1.0,2
17021,2023-09-13,4cf0bb777594,489.0,324.6,1.0,2
17022,2023-09-14,eb78a3668d0d,249.9,185.3,1.0,2
17023,2023-09-16,3a95d538a917,229.0,84.3,3.0,2
17024,2023-09-17,3a95d538a917,229.0,84.3,1.0,2
17025,2023-09-18,bc2f82a22e11,189.0,76.8,3.0,2
17026,2023-09-18,f611e25fa53a,569.0,272.8,1.0,2
17027,2023-09-18,fb45888e228e,589.0,286.2,5.0,2
17028,2023-09-18,17abde81f33d,479.0,296.4,1.0,2
17029,2023-09-18,f049b16ba53a,729.0,344.9,2.0,2
17030,2023-09-18,76c18abd8f7c,539.0,358.7,1.0,2
17031,2023-09-18,6135bfd00200,609.0,394.2,2.0,2
17032,2023-09-19,389412076801,179.0,54.6,3.0,2
17033,2023-09-19,44c942fe217c,529.0,192.5,3.0,2
17034,2023-09-19,a9d8c085adc0,549.0,271.6,1.0,2
17035,2023-09-19,830dfe173dd6,519.0,336.1,1.0,2
17036,2023-09-19,74d6ed799e21,539.0,341.7,1.0,2
17037,2023-09-19,4849cb059ba3,569.0,343.8,1.0,2
17038,2023-09-19,f049b16ba53a,729.0,344.9,1.0,2
17039,2023-09-20,d6467e3c8762,399.0,257.2,1.0,2
17040,2023-09-25,0e39cf5d57c1,189.0,63.8,1.0,2
17041,2023-09-25,8b49288f5fd4,119.0,70.1,3.0,2
17042,2023-09-25,bc2f82a22e11,189.0,76.8,2.0,2
17043,2023-09-25,f611e25fa53a,569.0,272.8,2.0,2
17044,2023-09-25,17abde81f33d,479.0,296.4,2.0,2
17045,2023-09-25,f049b16ba53a,729.0,344.9,1.0,2
17046,2023-09-25,76c18abd8f7c,539.0,358.7,1.0,2
17047,2023-09-25,e7a79d5847b2,499.9,385.0,1.0,2
17048,2023-09-26,17abde81f33d,479.0,296.4,1.0,2
17049,2023-09-27,de04645e9c49,109.0,79.9,1.0,2
17050,2023-09-27,389412076801,179.0,99.9,1.0,2
17051,2023-09-27,d5edd8ff439a,148.0,99.9,1.0,2
17052,2023-09-27,c3af0e2407f3,239.0,169.9,1.0,2
17053,2023-09-27,76c18abd8f7c,539.0,358.7,1.0,2
17054,2023-09-28,081f2cf4afc8,279.0,189.9,1.0,2
17055,2023-10-10,31c92abeb90b,27.9,24.0,18.0,2
17056,2023-10-11,31c92abeb90b,27.9,24.0,23.0,2
17057,2023-10-11,fdeaff382891,220.0,145.0,1.0,2
17058,2023-10-11,7161b2b5b613,356.0,235.0,1.0,2
17059,2023-10-11,17abde81f33d,479.0,296.4,1.0,2
17060,2023-10-12,31c92abeb90b,27.9,24.0,7.0,2
17061,2023-10-12,fdeaff382891,220.0,145.0,2.0,2
17062,2023-10-13,31c92abeb90b,27.9,24.0,45.0,2
17063,2023-10-14,31c92abeb90b,27.9,24.0,7.0,2
17064,2023-10-15,31c92abeb90b,27.9,24.0,5.0,2
17065,2023-10-15,95879f411e24,189.0,68.9,3.0,2
17066,2023-10-15,263763ed2e81,109.0,75.0,1.0,2
17067,2023-10-15,d63b63612407,159.0,79.5,2.0,2
17068,2023-10-15,3a95d538a917,229.0,84.0,2.0,2
17069,2023-10-15,d5edd8ff439a,148.0,97.4,2.0,2
17070,2023-10-15,6d38b982dc71,499.0,174.3,2.0,2
17071,2023-10-15,e5cebf9a2793,479.0,188.0,2.0,2
17072,2023-10-15,a9d8c085adc0,549.0,276.2,1.0,2
17073,2023-10-15,f049b16ba53a,729.0,323.6,2.0,2
17074,2023-10-15,4cf0bb777594,489.0,324.6,2.0,2
17075,2023-10-15,68e23e669702,699.0,338.9,2.0,2
17076,2023-10-15,4849cb059ba3,569.0,343.8,1.0,2
17077,2023-10-18,8b49288f5fd4,119.0,70.1,5.0,2
17078,2023-10-18,dd94e2bc5601,159.0,77.5,2.0,2
17079,2023-10-18,e7ff6ea67040,219.0,106.3,2.0,2
17080,2023-10-18,b4423c946041,230.0,152.0,1.0,2
17081,2023-10-18,f66c0bb13790,230.0,152.0,2.0,2
17082,2023-10-18,7161b2b5b613,356.0,235.0,3.0,2
17083,2023-10-18,e60d890f2812,389.0,237.8,1.0,2
17084,2023-10-18,1dc20c4f962f,429.0,252.5,1.0,2
17085,2023-10-18,f049b16ba53a,729.0,323.6,1.0,2
17086,2023-10-18,68e23e669702,699.0,338.9,1.0,2
17087,2023-10-18,4849cb059ba3,569.0,343.8,1.0,2
17088,2023-10-19,7161b2b5b613,356.0,235.0,1.0,2
17089,2023-10-19,17abde81f33d,479.0,296.4,1.0,2
17090,2023-10-19,6135bfd00200,609.0,394.2,1.0,2
17091,2023-10-20,de04645e9c49,109.0,69.9,1.0,2
17092,2023-10-20,d63b63612407,159.0,80.9,3.0,2
17093,2023-10-20,17abde81f33d,479.0,296.4,1.0,2
17094,2023-10-20,74d6ed799e21,539.0,341.7,3.0,2
17095,2023-10-20,8692ad0cb38d,579.0,400.0,2.0,2
17096,2023-10-27,0e39cf5d57c1,189.0,69.0,1.0,2
17097,2023-10-27,d5edd8ff439a,148.0,97.4,1.0,2
17098,2023-10-27,e7ff6ea67040,219.0,112.3,2.0,2
17099,2023-10-27,17abde81f33d,479.0,296.4,1.0,2
17100,2023-10-28,d5edd8ff439a,148.0,97.4,1.0,2
17101,2023-10-29,d63b63612407,159.0,80.9,1.0,2
17102,2023-10-29,bc2f82a22e11,189.0,82.2,3.0,2
17103,2023-10-29,3a95d538a917,229.0,91.1,1.0,2
17104,2023-10-29,f66c0bb13790,230.0,152.0,4.0,2
17105,2023-10-29,44c942fe217c,529.0,201.1,1.0,2
17106,2023-10-29,f049b16ba53a,729.0,338.6,2.0,2
17107,2023-10-29,74d6ed799e21,539.0,341.7,1.0,2
17108,2023-10-29,68e23e669702,699.0,356.4,1.0,2
17109,2023-10-30,9db850377ae0,220.0,145.0,4.0,2
17110,2023-10-30,7161b2b5b613,356.0,235.0,2.0,2
17111,2023-10-30,f049b16ba53a,729.0,342.8,3.0,2
17112,2023-10-30,68e23e669702,699.0,360.6,2.0,2
17113,2023-10-31,f049b16ba53a,729.0,342.8,1.0,2
17114,2023-10-31,68e23e669702,699.0,360.6,2.0,2
17115,2023-11-03,0e39cf5d57c1,189.0,70.0,3.0,2
17116,2023-11-03,8b49288f5fd4,119.0,70.1,1.0,2
17117,2023-11-03,d63b63612407,159.0,82.6,2.0,2
17118,2023-11-03,701044a0780f,149.0,90.0,3.0,2
17119,2023-11-03,d5edd8ff439a,148.0,97.4,2.0,2
17120,2023-11-03,44c942fe217c,529.0,204.1,2.0,2
17121,2023-11-03,1dc20c4f962f,429.0,252.5,1.0,2
17122,2023-11-03,4849cb059ba3,569.0,343.8,2.0,2
17123,2023-11-04,0e39cf5d57c1,189.0,70.0,4.0,2
17124,2023-11-04,d5edd8ff439a,148.0,97.4,1.0,2
17125,2023-11-04,85a419adb3a4,378.0,212.5,2.0,2
17126,2023-11-04,4849cb059ba3,569.0,343.8,2.0,2
17127,2023-11-05,0e39cf5d57c1,189.0,70.0,7.0,2
17128,2023-11-05,8b49288f5fd4,119.0,70.1,9.0,2
17129,2023-11-05,d63b63612407,159.0,82.6,7.0,2
17130,2023-11-05,bc2f82a22e11,189.0,83.4,3.0,2
17131,2023-11-05,dd94e2bc5601,159.0,84.2,5.0,2
17132,2023-11-05,3a95d538a917,229.0,93.1,5.0,2
17133,2023-11-05,d5edd8ff439a,148.0,97.4,3.0,2
17134,2023-11-05,e7ff6ea67040,219.0,113.6,6.0,2
17135,2023-11-05,44c942fe217c,529.0,204.1,3.0,2
17136,2023-11-05,1dc20c4f962f,429.0,252.5,1.0,2
17137,2023-11-05,f611e25fa53a,569.0,284.1,2.0,2
17138,2023-11-05,17abde81f33d,479.0,296.4,1.0,2
17139,2023-11-05,4849cb059ba3,569.0,343.8,2.0,2
17140,2023-11-05,68e23e669702,699.0,360.6,4.0,2
17141,2023-11-06,0e39cf5d57c1,189.0,70.0,2.0,2
17142,2023-11-06,dd94e2bc5601,159.0,84.2,4.0,2
17143,2023-11-06,3a95d538a917,229.0,93.1,5.0,2
17144,2023-11-06,1dc20c4f962f,429.0,252.5,1.0,2
17145,2023-11-06,17abde81f33d,479.0,296.4,3.0,2
17146,2023-11-06,68e23e669702,699.0,360.6,2.0,2
17147,2023-11-07,8b49288f5fd4,119.0,70.1,1.0,2
17148,2023-11-07,e99098466529,119.0,77.0,2.0,2
17149,2023-11-07,3a95d538a917,229.0,93.1,3.0,2
17150,2023-11-07,d5edd8ff439a,148.0,97.4,1.0,2
17151,2023-11-07,17abde81f33d,479.0,296.4,2.0,2
17152,2023-11-07,74d6ed799e21,549.0,341.7,2.0,2
17153,2023-11-08,0e39cf5d57c1,189.0,70.0,5.0,2
17154,2023-11-08,8b49288f5fd4,119.0,70.1,2.0,2
17155,2023-11-08,dd94e2bc5601,159.0,84.2,8.0,2
17156,2023-11-08,f0c2857afa61,199.0,84.6,9.0,2
17157,2023-11-08,3a95d538a917,229.0,93.1,14.0,2
17158,2023-11-08,e7ff6ea67040,219.0,113.6,9.0,2
17159,2023-11-08,85a419adb3a4,378.0,212.5,1.0,2
17160,2023-11-08,7161b2b5b613,356.0,235.0,4.0,2
17161,2023-11-08,1dc20c4f962f,429.0,252.5,1.0,2
17162,2023-11-08,17abde81f33d,479.0,296.4,2.0,2
17163,2023-11-08,f049b16ba53a,729.0,342.8,2.0,2
17164,2023-11-08,68e23e669702,699.0,360.6,3.0,2
17165,2023-11-08,383eda871fca,699.0,365.5,1.0,2
17166,2023-11-09,d63b63612407,159.0,82.6,1.0,2
17167,2023-11-09,bc2f82a22e11,189.0,83.4,7.0,2
17168,2023-11-09,f0c2857afa61,199.0,84.6,7.0,2
17169,2023-11-09,e7ff6ea67040,219.0,113.6,4.0,2
17170,2023-11-09,1dc20c4f962f,429.0,252.5,1.0,2
17171,2023-11-09,f611e25fa53a,569.0,284.1,4.0,2
17172,2023-11-09,74d6ed799e21,549.0,341.7,1.0,2
17173,2023-11-10,0e39cf5d57c1,189.0,70.0,5.0,2
17174,2023-11-10,e99098466529,119.0,77.0,2.0,2
17175,2023-11-10,263763ed2e81,109.0,77.0,1.0,2
17176,2023-11-10,bc2f82a22e11,189.0,83.4,4.0,2
17177,2023-11-10,701044a0780f,149.0,90.0,1.0,2
17178,2023-11-10,3a95d538a917,229.0,93.1,7.0,2
17179,2023-11-10,e7ff6ea67040,219.0,113.6,3.0,2
17180,2023-11-10,fdeaff382891,220.0,145.0,2.0,2
17181,2023-11-10,f66c0bb13790,230.0,152.0,2.0,2
17182,2023-11-10,85a419adb3a4,378.0,212.5,5.0,2
17183,2023-11-10,7161b2b5b613,356.0,235.0,4.0,2
17184,2023-11-10,f611e25fa53a,569.0,284.1,2.0,2
17185,2023-11-10,383eda871fca,699.0,365.5,1.0,2
17186,2023-11-11,f66c0bb13790,230.0,152.0,3.0,2
17187,2023-11-12,0e39cf5d57c1,189.0,70.0,7.0,2
17188,2023-11-12,d63b63612407,159.0,82.6,2.0,2
17189,2023-11-12,bc2f82a22e11,189.0,83.4,3.0,2
17190,2023-11-12,9db850377ae0,220.0,145.0,1.0,2
17191,2023-11-12,b4423c946041,230.0,152.0,3.0,2
17192,2023-11-12,f611e25fa53a,569.0,284.1,3.0,2
17193,2023-11-12,68e23e669702,699.0,360.6,1.0,2
17194,2023-11-14,44c942fe217c,529.0,204.7,1.0,2
17195,2023-11-14,f611e25fa53a,569.0,284.1,2.0,2
17196,2023-11-14,68e23e669702,699.0,360.6,3.0,2
17197,2023-11-15,d63b63612407,159.0,82.9,1.0,2
17198,2023-11-15,f611e25fa53a,569.0,288.6,3.0,2
17199,2023-11-15,f049b16ba53a,729.0,346.1,1.0,2
17200,2023-11-15,68e23e669702,699.0,372.9,3.0,2
17201,2023-11-16,8b49288f5fd4,119.0,70.1,1.0,2
17202,2023-11-16,bc2f82a22e11,189.0,86.0,2.0,2
17203,2023-11-16,d5edd8ff439a,148.0,97.4,1.0,2
17204,2023-11-16,383eda871fca,699.0,365.9,2.0,2
17205,2023-11-18,8b49288f5fd4,119.0,70.1,1.0,2
17206,2023-11-18,e99098466529,119.0,77.0,8.0,2
17207,2023-11-18,263763ed2e81,109.0,77.0,1.0,2
17208,2023-11-18,f0c2857afa61,199.0,85.6,8.0,2
17209,2023-11-18,bc2f82a22e11,189.0,86.0,2.0,2
17210,2023-11-18,701044a0780f,149.0,90.0,1.0,2
17211,2023-11-18,d5edd8ff439a,148.0,97.4,1.0,2
17212,2023-11-18,e7ff6ea67040,219.0,116.5,3.0,2
17213,2023-11-18,1dc20c4f962f,429.0,252.5,1.0,2
17214,2023-11-18,f611e25fa53a,569.0,291.7,5.0,2
17215,2023-11-18,74d6ed799e21,549.0,341.7,1.0,2
17216,2023-11-18,383eda871fca,699.0,365.9,2.0,2
17217,2023-11-19,8b49288f5fd4,119.0,70.1,6.0,2
17218,2023-11-19,0e39cf5d57c1,189.0,70.1,2.0,2
17219,2023-11-19,e99098466529,119.0,77.0,1.0,2
17220,2023-11-19,bc2f82a22e11,189.0,86.9,7.0,2
17221,2023-11-19,701044a0780f,149.0,90.0,1.0,2
17222,2023-11-19,e7ff6ea67040,219.0,116.5,1.0,2
17223,2023-11-19,44c942fe217c,529.0,205.8,1.0,2
17224,2023-11-19,1dc20c4f962f,429.0,252.5,1.0,2
17225,2023-11-19,383eda871fca,699.0,368.4,3.0,2
17226,2023-11-20,8b49288f5fd4,119.0,70.1,1.0,2
17227,2023-11-20,0e39cf5d57c1,189.0,70.1,1.0,2
17228,2023-11-20,e99098466529,119.0,77.0,8.0,2
17229,2023-11-20,263763ed2e81,109.0,77.0,1.0,2
17230,2023-11-20,bc2f82a22e11,189.0,86.9,2.0,2
17231,2023-11-20,dd94e2bc5601,159.0,87.4,1.0,2
17232,2023-11-20,701044a0780f,149.0,90.0,5.0,2
17233,2023-11-20,d5edd8ff439a,148.0,97.4,5.0,2
17234,2023-11-20,e7ff6ea67040,219.0,116.5,3.0,2
17235,2023-11-20,fdeaff382891,220.0,145.0,2.0,2
17236,2023-11-20,9db850377ae0,220.0,145.0,3.0,2
17237,2023-11-20,7161b2b5b613,356.0,235.0,1.0,2
17238,2023-11-20,f611e25fa53a,569.0,291.7,2.0,2
17239,2023-11-20,74d6ed799e21,549.0,341.7,2.0,2
17240,2023-11-20,76c18abd8f7c,539.0,358.7,1.0,2
17241,2023-11-21,bc2f82a22e11,189.0,86.9,1.0,2
17242,2023-11-21,dd94e2bc5601,159.0,87.4,2.0,2
17243,2023-11-21,3a95d538a917,229.0,96.3,2.0,2
17244,2023-11-21,e7ff6ea67040,219.0,116.5,16.0,2
17245,2023-11-21,44c942fe217c,529.0,205.8,1.0,2
17246,2023-11-22,b4423c946041,230.0,152.0,1.0,2
17247,2023-11-23,d63b63612407,159.0,84.9,1.0,2
17248,2023-11-23,dd94e2bc5601,159.0,87.2,4.0,2
17249,2023-11-23,d5edd8ff439a,148.0,97.4,2.0,2
17250,2023-11-23,e7ff6ea67040,219.0,116.3,2.0,2
17251,2023-11-23,fdeaff382891,220.0,145.0,5.0,2
17252,2023-11-23,9db850377ae0,220.0,145.0,3.0,2
17253,2023-11-23,b4423c946041,230.0,152.0,3.0,2
17254,2023-11-23,7161b2b5b613,356.0,235.0,4.0,2
17255,2023-11-23,f611e25fa53a,569.0,289.0,3.0,2
17256,2023-11-24,f0c2857afa61,199.0,85.3,5.0,2
17257,2023-11-24,dd94e2bc5601,159.0,87.2,3.0,2
17258,2023-11-24,3a95d538a917,229.0,96.1,7.0,2
17259,2023-11-24,d5edd8ff439a,148.0,97.4,1.0,2
17260,2023-11-24,e7ff6ea67040,219.0,116.3,6.0,2
17261,2023-11-24,b4423c946041,230.0,152.0,1.0,2
17262,2023-11-24,44c942fe217c,529.0,204.9,3.0,2
17263,2023-11-24,f611e25fa53a,569.0,289.0,1.0,2
17264,2023-11-24,17abde81f33d,479.0,296.4,1.0,2
17265,2023-11-24,383eda871fca,699.0,376.6,2.0,2
17266,2023-11-25,0e39cf5d57c1,189.0,70.0,3.0,2
17267,2023-11-25,dd94e2bc5601,159.0,87.2,2.0,2
17268,2023-11-25,e7ff6ea67040,219.0,116.3,4.0,2
17269,2023-11-25,f611e25fa53a,569.0,289.0,8.0,2
17270,2023-11-25,17abde81f33d,479.0,296.4,7.0,2
17271,2023-11-25,75a435426869,629.0,349.0,2.0,2
17272,2023-11-25,383eda871fca,699.0,376.6,1.0,2
17273,2023-11-26,263763ed2e81,109.0,77.0,11.0,2
17274,2023-11-26,701044a0780f,149.0,90.0,5.0,2
17275,2023-11-26,fdeaff382891,220.0,145.0,3.0,2
17276,2023-11-26,b4423c946041,230.0,152.0,3.0,2
17277,2023-11-26,f66c0bb13790,230.0,152.0,6.0,2
17278,2023-11-26,7161b2b5b613,356.0,235.0,5.0,2
17279,2023-11-26,85a419adb3a4,378.0,250.0,3.0,2
17280,2023-11-26,1dc20c4f962f,429.0,252.5,2.0,2
17281,2023-11-26,f611e25fa53a,569.0,289.0,4.0,2
17282,2023-11-26,383eda871fca,699.0,376.6,3.0,2
17283,2023-11-27,0e39cf5d57c1,189.0,70.0,7.0,2
17284,2023-11-27,263763ed2e81,109.0,77.0,1.0,2
17285,2023-11-27,f66c0bb13790,230.0,152.0,1.0,2
17286,2023-11-27,75a435426869,629.0,349.0,1.0,2
17287,2023-11-27,f049b16ba53a,729.0,349.5,1.0,2
17288,2023-11-27,383eda871fca,699.0,376.6,1.0,2
17289,2023-11-28,0e39cf5d57c1,189.0,70.0,11.0,2
17290,2023-11-28,263763ed2e81,109.0,77.0,2.0,2
17291,2023-11-28,bc2f82a22e11,189.0,86.6,5.0,2
17292,2023-11-28,3a95d538a917,229.0,96.1,3.0,2
17293,2023-11-28,d5edd8ff439a,148.0,97.4,4.0,2
17294,2023-11-28,f66c0bb13790,230.0,152.0,1.0,2
17295,2023-11-28,f611e25fa53a,569.0,289.0,1.0,2
17296,2023-11-28,17abde81f33d,479.0,296.4,1.0,2
17297,2023-11-28,75a435426869,629.0,349.0,2.0,2
17298,2023-11-28,f049b16ba53a,729.0,349.5,2.0,2
17299,2023-11-29,263763ed2e81,109.0,77.0,9.0,2
17300,2023-11-29,bc2f82a22e11,189.0,86.6,8.0,2
17301,2023-11-29,dd94e2bc5601,159.0,87.2,3.0,2
17302,2023-11-29,3a95d538a917,229.0,96.1,3.0,2
17303,2023-11-29,d5edd8ff439a,148.0,97.4,1.0,2
17304,2023-11-29,fdeaff382891,220.0,145.0,1.0,2
17305,2023-11-29,f66c0bb13790,230.0,152.0,1.0,2
17306,2023-11-29,44c942fe217c,529.0,204.9,4.0,2
17307,2023-11-29,7161b2b5b613,356.0,235.0,3.0,2
17308,2023-11-29,85a419adb3a4,378.0,250.0,2.0,2
17309,2023-11-29,f611e25fa53a,569.0,289.0,1.0,2
17310,2023-11-29,75a435426869,629.0,349.0,1.0,2
17311,2023-11-29,f049b16ba53a,729.0,349.5,1.0,2
17312,2023-11-29,383eda871fca,699.0,376.6,2.0,2
17313,2023-11-30,7161b2b5b613,356.0,235.0,4.0,2
17314,2023-12-01,0e39cf5d57c1,189.0,70.0,6.0,2
17315,2023-12-01,8b49288f5fd4,119.0,73.7,2.0,2
17316,2023-12-01,d63b63612407,159.0,84.9,4.0,2
17317,2023-12-01,f0c2857afa61,199.0,85.3,9.0,2
17318,2023-12-01,bc2f82a22e11,189.0,86.6,6.0,2
17319,2023-12-01,dd94e2bc5601,159.0,87.2,4.0,2
17320,2023-12-01,3a95d538a917,229.0,96.1,1.0,2
17321,2023-12-01,e7ff6ea67040,219.0,116.3,4.0,2
17322,2023-12-01,74d6ed799e21,549.0,341.7,1.0,2
17323,2023-12-01,f049b16ba53a,729.0,349.5,2.0,2
17324,2023-12-01,68e23e669702,699.0,376.5,1.0,2
17325,2023-12-02,0e39cf5d57c1,189.0,70.0,3.0,2
17326,2023-12-02,f0c2857afa61,199.0,85.3,4.0,2
17327,2023-12-02,bc2f82a22e11,189.0,86.6,7.0,2
17328,2023-12-02,3a95d538a917,229.0,96.1,2.0,2
17329,2023-12-02,e7ff6ea67040,219.0,116.3,3.0,2
17330,2023-12-02,f611e25fa53a,569.0,289.0,1.0,2
17331,2023-12-02,68e23e669702,699.0,376.5,2.0,2
17332,2023-12-03,0e39cf5d57c1,189.0,70.0,1.0,2
17333,2023-12-03,3a95d538a917,229.0,96.1,1.0,2
17334,2023-12-03,fdeaff382891,220.0,145.0,1.0,2
17335,2023-12-03,9db850377ae0,220.0,145.0,1.0,2
17336,2023-12-03,f66c0bb13790,230.0,152.0,3.0,2
17337,2023-12-03,7161b2b5b613,356.0,235.0,3.0,2
17338,2023-12-03,85a419adb3a4,378.0,250.0,4.0,2
17339,2023-12-03,68e23e669702,699.0,376.5,1.0,2
17340,2023-12-04,1dc20c4f962f,429.0,263.9,1.0,2
17341,2023-12-05,1dc20c4f962f,429.0,263.9,1.0,2
17342,2023-12-07,8b49288f5fd4,119.0,73.7,2.0,2
17343,2023-12-07,263763ed2e81,109.0,77.0,10.0,2
17344,2023-12-07,701044a0780f,149.0,90.0,3.0,2
17345,2023-12-07,d5edd8ff439a,156.0,102.5,2.0,2
17346,2023-12-07,f66c0bb13790,230.0,129.2,1.0,2
17347,2023-12-07,fdeaff382891,220.0,145.0,3.0,2
17348,2023-12-07,9db850377ae0,220.0,145.0,1.0,2
17349,2023-12-07,b4423c946041,230.0,152.0,3.0,2
17350,2023-12-07,7161b2b5b613,356.0,199.8,2.0,2
17351,2023-12-07,85a419adb3a4,378.0,250.0,3.0,2
17352,2023-12-07,1dc20c4f962f,429.0,263.9,2.0,2
17353,2023-12-07,17abde81f33d,479.0,311.9,1.0,2
17354,2023-12-08,263763ed2e81,109.0,77.0,6.0,2
17355,2023-12-08,74d6ed799e21,549.0,359.5,1.0,2
17356,2023-12-09,8b49288f5fd4,119.0,73.7,1.0,2
17357,2023-12-09,d63b63612407,159.0,84.9,2.0,2
17358,2023-12-09,f049b16ba53a,729.0,349.5,2.0,2
17359,2023-12-09,383eda871fca,699.0,376.6,3.0,2
17360,2023-12-10,8b49288f5fd4,119.0,73.7,1.0,2
17361,2023-12-10,d63b63612407,159.0,84.9,2.0,2
17362,2023-12-10,9db850377ae0,220.0,145.0,2.0,2
17363,2023-12-10,b4423c946041,230.0,152.0,1.0,2
17364,2023-12-10,7161b2b5b613,356.0,199.8,2.0,2
17365,2023-12-10,85a419adb3a4,378.0,250.0,2.0,2
17366,2023-12-10,f049b16ba53a,729.0,349.5,1.0,2
17367,2023-12-10,383eda871fca,699.0,376.6,1.0,2
17368,2023-12-11,d63b63612407,159.0,84.9,4.0,2
17369,2023-12-11,bc2f82a22e11,189.0,86.6,1.0,2
17370,2023-12-17,9db850377ae0,220.0,145.0,1.0,2
17371,2023-12-17,85a419adb3a4,378.0,250.0,1.0,2
17372,2023-12-17,383eda871fca,699.0,365.7,1.0,2
17373,2023-12-17,76c18abd8f7c,489.0,376.0,1.0,2
17374,2023-12-18,f611e25fa53a,569.0,293.8,1.0,2
17375,2023-12-18,383eda871fca,699.0,365.7,2.0,2
17376,2023-12-19,f611e25fa53a,569.0,293.8,1.0,2
